CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02.01.05;Outros Investimentos;2681.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.01.05;Outros Investimentos;4100.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03;Imobilizado;3519861.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03;Imobilizado;4140707.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03.01;Imobilizado em Operação;2257127.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03.01;Imobilizado em Operação;2719679.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03.02;Direito de Uso em Arrendamento;1262734.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03.02;Direito de Uso em Arrendamento;1421028.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04;Intangível;15105.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04;Intangível;14753.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.01;Intangíveis;15105.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01;Intangíveis;14753.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.01.02;Intangível;15105.0000000000;N
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01.02;Intangível;14753.0000000000;N
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.04.02;Goodwill;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.02;Goodwill;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1;Ativo Total;983509.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1;Ativo Total;1194677.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01;Ativo Circulante;409022.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01;Ativo Circulante;558336.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.01;Caixa e Equivalentes de Caixa;233787.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.01;Caixa e Equivalentes de Caixa;227402.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02;Aplicações Financeiras;142130.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02;Aplicações Financeiras;294176.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;142130.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;294176.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;142130.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;294176.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.03;Contas a Receber;16880.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.03;Contas a Receber;19405.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.03.01;Clientes;16880.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.03.01;Clientes;19405.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.04;Estoques;10468.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.04;Estoques;11173.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.05;Ativos Biológicos;1118.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.05;Ativos Biológicos;1204.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.06;Tributos a Recuperar;66.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.06;Tributos a Recuperar;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.06.01;Tributos Correntes a Recuperar;66.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.06.01;Tributos Correntes a Recuperar;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.07;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.07;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08;Outros Ativos Circulantes;4573.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08;Outros Ativos Circulantes;4976.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.01.08.03;Outros;4573.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.08.03;Outros;4976.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02;Ativo Não Circulante;574487.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02;Ativo Não Circulante;636341.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01;Ativo Realizável a Longo Prazo;88235.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01;Ativo Realizável a Longo Prazo;77028.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.04;Contas a Receber;26353.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.04;Contas a Receber;25129.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.04.01;Clientes;26353.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.04.01;Clientes;25129.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.05;Estoques;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.05;Estoques;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.07;Tributos Diferidos;31604.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.07;Tributos Diferidos;28795.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;31604.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;28795.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10;Outros Ativos Não Circulantes;30278.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10;Outros Ativos Não Circulantes;23104.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
06.981.381/0001-13;2024-03-31;2;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-03-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
